vial	vial name	vial sub	line	line sub	hESCreg	donor	donor sub	batch
SAMEA2786010	HUBi002-A vial 19	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2785991	HUBi002-A vial 20	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2785983	HUBi002-A vial 21	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2785966	HUBi002-A vial 22	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2786015	HUBi002-A vial 23	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2786003	HUBi002-A vial 24	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2785972	HUBi002-A vial 25	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2785975	HUBi002-A vial 26	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2785987	HUBi002-A vial 27	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2786004	HUBi002-A vial 28	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2786014	HUBi002-A vial 29	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2785984	HUBi002-A vial 30	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2785986	HUBi002-A vial 31	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2785977	HUBi002-A vial 32	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2786007	HUBi002-A vial 33	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2786002	HUBi002-A vial 34	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2785989	HUBi002-A vial 35	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2785976	HUBi002-A vial 36	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2785971	HUBi002-A vial 37	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2786008	HUBi002-A vial 38	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2785995	HUBi002-A vial 39	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2786000	HUBi002-A vial 40	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2786016	HUBi002-A vial 41	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2786006	HUBi002-A vial 42	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2785969	HUBi002-A vial 43	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2785981	HUBi002-A vial 44	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2786001	HUBi002-A vial 45	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2786017	HUBi002-A vial 46	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2785978	HUBi002-A vial 47	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2785973	HUBi002-A vial 48	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2785982	HUBi002-A vial 49	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2785979	HUBi002-A vial 50	GSB-110	SAMEA2785992	GSB-110	HUBi002-A	SAMEA2785999	GSB-110	SAMEG301510
SAMEA2825622	HUBi003-A vial 01	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825585	HUBi003-A vial 02	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825573	HUBi003-A vial 03	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825587	HUBi003-A vial 04	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825602	HUBi003-A vial 05	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825615	HUBi003-A vial 06	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825593	HUBi003-A vial 07	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825572	HUBi003-A vial 08	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825610	HUBi003-A vial 09	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825611	HUBi003-A vial 10	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825609	HUBi003-A vial 11	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825597	HUBi003-A vial 12	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825580	HUBi003-A vial 13	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825576	HUBi003-A vial 14	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825618	HUBi003-A vial 15	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825607	HUBi003-A vial 16	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825600	HUBi003-A vial 17	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825575	HUBi003-A vial 18	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825612	HUBi003-A vial 19	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825582	HUBi003-A vial 20	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825595	HUBi003-A vial 21	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825599	HUBi003-A vial 22	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825584	HUBi003-A vial 23	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825617	HUBi003-A vial 24	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825614	HUBi003-A vial 25	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825603	HUBi003-A vial 26	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825591	HUBi003-A vial 27	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825577	HUBi003-A vial 28	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825620	HUBi003-A vial 29	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825583	HUBi003-A vial 30	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825598	HUBi003-A vial 31	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825604	HUBi003-A vial 32	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825616	HUBi003-A vial 33	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825574	HUBi003-A vial 34	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825589	HUBi003-A vial 35	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825594	HUBi003-A vial 36	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825605	HUBi003-A vial 37	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825623	HUBi003-A vial 38	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825621	HUBi003-A vial 39	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825588	HUBi003-A vial 40	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825596	HUBi003-A vial 41	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825608	HUBi003-A vial 42	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825619	HUBi003-A vial 43	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825579	HUBi003-A vial 44	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825590	HUBi003-A vial 45	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825606	HUBi003-A vial 46	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825601	HUBi003-A vial 47	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825613	HUBi003-A vial 48	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825578	HUBi003-A vial 49	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825586	HUBi003-A vial 50	GSB-119	SAMEA2825592	GSB-119	HUBi003-A	SAMEA2825581	GSB-119	SAMEG301517
SAMEA2825639	HUBi004-A vial 01	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825649	HUBi004-A vial 02	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825637	HUBi004-A vial 03	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825632	HUBi004-A vial 04	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825646	HUBi004-A vial 05	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825656	HUBi004-A vial 06	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825667	HUBi004-A vial 07	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825629	HUBi004-A vial 08	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825633	HUBi004-A vial 09	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825652	HUBi004-A vial 10	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825648	HUBi004-A vial 11	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825635	HUBi004-A vial 12	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825628	HUBi004-A vial 13	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825669	HUBi004-A vial 14	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825651	HUBi004-A vial 15	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825642	HUBi004-A vial 16	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825630	HUBi004-A vial 17	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825672	HUBi004-A vial 18	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825664	HUBi004-A vial 19	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825660	HUBi004-A vial 20	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825638	HUBi004-A vial 21	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825626	HUBi004-A vial 22	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825668	HUBi004-A vial 23	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825673	HUBi004-A vial 24	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825661	HUBi004-A vial 25	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825645	HUBi004-A vial 26	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825634	HUBi004-A vial 27	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825671	HUBi004-A vial 28	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825663	HUBi004-A vial 29	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825662	HUBi004-A vial 30	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825650	HUBi004-A vial 31	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825624	HUBi004-A vial 32	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825665	HUBi004-A vial 33	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825657	HUBi004-A vial 34	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825658	HUBi004-A vial 35	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825627	HUBi004-A vial 36	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825640	HUBi004-A vial 37	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825653	HUBi004-A vial 38	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825674	HUBi004-A vial 39	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825655	HUBi004-A vial 40	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825643	HUBi004-A vial 41	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825625	HUBi004-A vial 42	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825666	HUBi004-A vial 43	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825654	HUBi004-A vial 44	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825644	HUBi004-A vial 45	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825647	HUBi004-A vial 46	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825631	HUBi004-A vial 47	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825670	HUBi004-A vial 48	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825659	HUBi004-A vial 49	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825641	HUBi004-A vial 50	GSB-120	SAMEA2825636	GSB-120	HUBi004-A	SAMEA2825675	GSB-120	SAMEG301518
SAMEA2825719	HUBi005-A vial 01	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825705	HUBi005-A vial 02	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825696	HUBi005-A vial 03	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825683	HUBi005-A vial 04	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825726	HUBi005-A vial 05	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825712	HUBi005-A vial 06	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825698	HUBi005-A vial 07	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825695	HUBi005-A vial 08	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825677	HUBi005-A vial 09	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825708	HUBi005-A vial 10	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825718	HUBi005-A vial 11	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825727	HUBi005-A vial 12	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825686	HUBi005-A vial 13	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825700	HUBi005-A vial 14	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825715	HUBi005-A vial 15	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825717	HUBi005-A vial 16	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825699	HUBi005-A vial 17	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825685	HUBi005-A vial 18	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825682	HUBi005-A vial 19	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825707	HUBi005-A vial 20	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825722	HUBi005-A vial 21	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825680	HUBi005-A vial 22	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825689	HUBi005-A vial 23	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825701	HUBi005-A vial 24	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825709	HUBi005-A vial 25	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825721	HUBi005-A vial 26	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825684	HUBi005-A vial 27	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825704	HUBi005-A vial 28	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825713	HUBi005-A vial 29	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825693	HUBi005-A vial 30	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825687	HUBi005-A vial 31	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825681	HUBi005-A vial 32	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825690	HUBi005-A vial 33	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825702	HUBi005-A vial 34	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825714	HUBi005-A vial 35	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825724	HUBi005-A vial 36	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825688	HUBi005-A vial 37	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825694	HUBi005-A vial 38	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825711	HUBi005-A vial 39	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825697	HUBi005-A vial 40	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825678	HUBi005-A vial 41	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825725	HUBi005-A vial 42	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825716	HUBi005-A vial 43	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825703	HUBi005-A vial 44	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825692	HUBi005-A vial 45	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825679	HUBi005-A vial 46	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825720	HUBi005-A vial 47	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825710	HUBi005-A vial 48	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825723	HUBi005-A vial 49	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825676	HUBi005-A vial 50	GSB-121	SAMEA2825691	GSB-121	HUBi005-A	SAMEA2825706	GSB-121	SAMEG301519
SAMEA2825761	HUBi006-A vial 01	GSB-122	SAMEA2825733	GSB-122	HUBi006-A	SAMEA2825759	GSB-122	SAMEG301520
SAMEA2825748	HUBi006-A vial 02	GSB-122	SAMEA2825733	GSB-122	HUBi006-A	SAMEA2825759	GSB-122	SAMEG301520
SAMEA2825739	HUBi006-A vial 03	GSB-122	SAMEA2825733	GSB-122	HUBi006-A	SAMEA2825759	GSB-122	SAMEG301520
SAMEA2825768	HUBi006-A vial 04	GSB-122	SAMEA2825733	GSB-122	HUBi006-A	SAMEA2825759	GSB-122	SAMEG301520
SAMEA2825757	HUBi006-A vial 05	GSB-122	SAMEA2825733	GSB-122	HUBi006-A	SAMEA2825759	GSB-122	SAMEG301520
SAMEA2825746	HUBi006-A vial 06	GSB-122	SAMEA2825733	GSB-122	HUBi006-A	SAMEA2825759	GSB-122	SAMEG301520
SAMEA2825742	HUBi006-A vial 07	GSB-122	SAMEA2825733	GSB-122	HUBi006-A	SAMEA2825759	GSB-122	SAMEG301520
SAMEA2825729	HUBi006-A vial 08	GSB-122	SAMEA2825733	GSB-122	HUBi006-A	SAMEA2825759	GSB-122	SAMEG301520
SAMEA2825766	HUBi006-A vial 09	GSB-122	SAMEA2825733	GSB-122	HUBi006-A	SAMEA2825759	GSB-122	SAMEG301520
